ID;VR;PNC01-Drehmoment;PNC03-Drehmoment;PNC05-Drehmoment;PresseSpindel1-Drehmoment;PresseSpindel2-Drehmoment;PNC01-Weg;PNC03-Weg;PNC05-Weg;L1;L2;L3;L4;L5;a1;a2;a3;a4;R1;R2;R3;R4
2034;82;5,28;4,25;12,45;92,7;132,9;34,02;34,019;51,029;17,36684363;10,34378977;25,12488944;5,917300001;17,79150539;126,1793104;121,5013476;97,9942303;98,54936547;3,717570088;2,253581972;2,470998142;3,5176406
2035;82;5,13;4,44;11,89;92,6;133,5;34,02;34,019;51,029;17,61205622;10,2301072;25,12568296;5,830269005;17,90399833;126,2159342;120,9941182;97,60362601;98,21027339;3,563733724;2,352573195;2,445417809;3,463330168
2036;82;5,05;4,4;11,53;92,9;134,1;34,02;34,019;51,029;17,57904141;10,29587191;25,06109434;5,977346368;17,93580882;126,3760262;121,2961663;97,19948529;97,7419373;3,630720979;2,255354667;2,488035784;3,345220633
2037;82;5,46;4,2;11,87;93;134,6;34,02;34,019;51,029;17,5446973;10,22103406;25,26856555;5,905356178;17,76046776;126,2322658;121,2758306;97,3419428;97,62090716;3,726279626;2,147017849;2,428465025;3,496449474
2038;82;5,25;4,24;12,19;92,4;134,7;34,02;34,019;51,029;17,38282007;10,29375935;25,11200213;5,976981782;17,76243977;126,3827085;121,480827;97,66193277;98,16658759;3,650534567;2,257780309;2,440762727;3,514382991
2039;82;5,35;4,34;12,47;93;135,5;34,02;34,019;51,029;17,57086205;10,30393575;25,14279923;6,049724752;17,91546462;126,215761;121,1517346;97,53234126;98,04797085;3,503676211;2,233544696;2,374658293;3,432489923
2040;82;5,24;4,35;13,24;93,1;135,9;34,02;34,019;51,029;17,3545816;10,22476741;25,22179535;5,956344289;17,79563513;125,9241057;121,1565978;97,24017989;97,4846239;3,738052528;2,188701811;2,402195538;3,440749457
2041;82;5,2;4,27;13,53;92,5;137,1;34,02;34,019;51,029;17,3536005;10,29513011;24,86542907;5,985968607;17,75935958;126,3601797;121,5536367;97,84993436;98,32327084;3,743175796;2,358774493;2,53120726;3,511458711
2042;82;5,21;4,31;13,07;93,2;137;34,019;34,019;51,029;17,49736824;10,23289898;25,21504971;6,004160072;17,78635494;125,8644561;121,0321579;97,24357144;97,60002413;3,639450756;2,184935312;2,408471303;3,399102082
2043;82;5,3;4,23;12,61;92,7;137,3;34,02;34,019;51,029;17,39403495;10,15278896;25,2840129;5,963234491;17,71286877;125,7121083;120,8657702;97,38142201;97,42637325;3,746731999;2,220823685;2,340070837;3,490985745
2044;82;5,22;4,24;12,52;92,5;137,7;34,02;34,019;51,029;17,26124102;10,3843958;25,22768641;5,968981746;17,66214556;125,9908344;121,6155591;97,58904051;97,97825899;3,682902844;2,091506921;2,480920063;3,540391335
2045;82;5,3;4,27;13,11;92,7;138,7;34,019;34,019;51,029;17,34955235;10,29033513;25,33222044;6,00787908;17,77757914;125,5054987;120,9875835;97,43473539;97,78595943;3,633399605;2,119285276;2,36680246;3,474525121
2046;82;5,03;4,21;13,25;92,6;138,8;34,02;34,019;51,029;17,38653216;10,2324795;25,22220811;5,892152664;17,81620288;126,1442194;121,1052541;97,38059263;97,77159233;3,695269777;2,311949816;2,400663559;3,461854741
2047;82;5,14;4,22;13,23;93,2;139;34,02;34,019;51,029;17,41240919;10,26952034;25,21022599;5,918986623;17,8244344;126,0247057;121,1712994;97,26651056;97,91686447;3,663778514;2,154839947;2,465138716;3,461077082
2048;82;5,16;4,53;13,03;92,6;138,9;34,02;34,019;51,029;17,54514422;10,10098907;25,02816285;5,813695119;17,71232575;126,1832378;121,1536116;97,33805022;98,10989008;3,724651818;2,366840647;2,572364014;3,522505287
2049;82;5,28;4,19;12,69;92,1;139,9;34,02;34,019;51,029;17,53750797;10,21721259;24,88188406;5,94748292;17,78375194;126,1880167;121,6642412;97,20919646;98,07527854;3,717584951;2,393864412;2,601798274;3,410214834
2050;82;5,34;4,31;12,96;91,7;140,5;34,02;34,019;51,029;17,48981884;10,29961477;25,11478025;5,866514455;17,91043216;126,410297;121,5554776;97,09687919;97,99486704;3,65167693;2,255834993;2,487911248;3,452776185
2051;83;5,34;4,31;12,96;91,7;140,5;10,815;32,399;51,029;17,34781441;10,17860451;24,82471045;5,934434382;17,84902459;125,8618209;121,6167851;97,58297229;98,33567537;3,715893049;2,473694447;2,588407052;3,444168413
2052;83;5,2;4,33;9,92;92,8;142,3;10,813;32,401;51,029;17,39409321;10,17606128;24,8948055;5,951225804;17,97464082;126,0165662;121,4017064;97,1423896;97,79599046;3,624276548;2,469393878;2,549494239;3,334732893
2053;83;5,23;4,23;10,23;92,2;142,1;10,836;32,391;51,029;17,33193582;10,48892534;25,13618088;5,970915461;17,77419905;126,2213972;121,7722997;97,25579433;97,78091307;3,631584081;2,020158024;2,513284108;3,431190293
2054;83;5,07;4,31;10,33;92,1;143,2;10,808;32,403;51,029;17,49268302;10,29203961;25,19085763;5,865496016;17,7766215;126,0869738;121,365106;97,28556106;97,89762367;3,689945141;2,204863637;2,471264283;3,456134012
2055;83;5,14;4,27;9,56;92,1;144,1;10,806;32,404;51,029;17,40767642;10,14673105;24,80896946;5,938565069;17,8528667;125,6315505;121,35016;97,5340584;98,70345385;3,714540852;2,46327377;2,608959221;3,459707308
2056;83;5;4,24;9,14;92,1;145;10,804;32,405;51,029;17,28527994;10,1813199;24,87135461;5,98796708;17,85771419;125,6184593;121,4535283;97,6884079;98,54268999;3,725034716;2,42013082;2,587742019;3,429532496
2057;83;5,15;4,25;9,75;92,5;145;10,803;32,407;51,029;17,42770748;10,21773111;25,04708958;5,845664978;17,9184811;126,4163831;121,402588;97,29014724;97,79113095;3,733758022;2,299946306;2,577120031;3,414115808
2058;83;5,11;4,28;10,05;92,6;144,8;10,826;32,395;51,029;17,41059544;10,30344326;25,07298775;6,010610454;17,82328276;126,0986437;121,4861673;97,35337882;97,88468005;3,659436877;2,255272438;2,458052281;3,434473986
2059;83;5,15;4,3;10,07;92,1;145,2;10,849;32,383;51,029;17,3675654;10,30419221;25,21815317;5,907717262;17,68711758;125,9342165;121,5369266;97,61272783;98,14086505;3,703099131;2,089651849;2,526137285;3,598717704
2060;83;5,12;4,3;9,82;92,2;145,7;10,822;32,396;51,029;17,45893928;10,31750655;24,82453643;6,029799777;17,87837079;126,5097127;121,7686498;98,03036845;98,68506495;3,706930999;2,331422088;2,596261784;3,439298016
2061;83;5,09;4,3;9,25;92;146,1;10,82;32,398;51,029;17,28810094;10,36668295;24,97381653;5,989628754;17,8329265;126,3340412;121,9171616;97,7837168;98,3653686;3,704981415;2,295055937;2,555236992;3,422363068
2062;83;5,35;4,51;9,06;91,9;146,7;10,817;32,399;51,029;17,33931339;10,25273697;24,7689588;5,532003391;17,97331323;126,1343756;121,5939286;96,08057122;96,66614811;3,69168147;2,368877692;2,831383185;3,399736535
2063;83;5,08;4,3;9,55;91,5;146,9;10,815;32,4;51,029;17,19140556;10,32739738;24,84599038;6,037095737;17,92372921;126,3983065;121,9527794;97,87769588;98,48471903;3,791877526;2,335911546;2,62149506;3,393772329
2064;83;5,41;4,39;10,63;91,7;147,4;10,84;32,389;51,029;17,40772043;10,37683229;25,13179808;6,042132688;17,89586228;126,2930728;121,4610111;97,83233081;98,3747748;3,686217694;2,095605601;2,512324482;3,363185673
2065;83;5,16;4,27;10,69;91,9;147,7;10,811;32,402;51,029;17,10023213;10,2301519;25,08276286;5,915779007;17,81061524;125,3093836;121,1200158;97,26724764;97,74736071;3,778753724;2,284738729;2,488159314;3,41849599
2066;83;5,45;4,27;10,44;91,2;148,3;10,809;32,403;51,028;17,50256189;10,28603922;24,77913975;5,8999724;17,69854941;126,4387973;121,4171878;97,67977385;98,07718299;3,754390463;2,567805822;2,501162172;3,51914434
2067;83;5,06;4,26;10,48;91,2;148,5;10,807;32,403;51,029;17,39354823;10,145282;25,17575713;5,964378876;17,74936709;125,7713656;121,2335632;97,29618291;97,76765745;3,805746436;2,247141016;2,421616497;3,513421766
2068;83;5,21;4,27;10,38;91,3;148,9;10,806;32,405;51,029;17,29600607;10,21922383;25,10844694;5,944489962;17,82920609;126,0341923;121,3217843;97,47486859;97,94708655;3,659555045;2,300240219;2,46919828;3,461771403
2069;83;5,24;4,23;10,3;91;148,8;10,827;32,393;51,029;17,47404227;10,38456235;25,10628016;5,971600539;17,86088965;126,3740086;121,5203887;97,04376756;97,58386516;3,674035965;2,170747712;2,459758978;3,364457612
2070;83;5,18;4,25;10,67;90,9;148,4;10,8;32,407;51,029;17,36503834;10,22358093;25,17197588;5,985893308;17,78127953;126,1549902;121,7074397;97,43043348;97,99617536;3,779616825;2,137400861;2,510737591;3,563419685
2071;83;5,12;4,24;10,91;90,9;149;10,824;32,396;51,029;17,25903768;10,20044997;24,78546463;6,017505005;17,85417832;126,1985085;121,6790826;97,44059856;97,77910312;3,764476366;2,500851091;2,574174795;3,445846553
2072;83;5,38;4,38;10,62;90,9;149,5;10,822;32,396;51,029;17,41921628;10,22302713;24,96349275;5,904743453;17,80532378;126,0672557;121,2903291;97,52614637;97,86535129;3,64526139;2,371796261;2,584061037;3,454271608
2073;83;5,22;4,3;9,67;91,1;150,2;10,819;32,396;51,029;17,335732;10,14121329;25,15769266;6,102459009;17,90797649;125,8001146;121,1888196;97,38443322;98,06042977;3,832611285;2,245703065;2,391627701;3,438225236
2074;83;5,25;4,35;9,11;90,8;151,1;10,817;32,398;51,029;;;;;;;;;;;;;
2075;83;5,24;4,3;9,23;90,7;151,4;10,84;32,388;51,029;17,38827764;10,24883376;25,28194474;5,976562202;17,90907206;126,1788987;121,4833366;96,91602319;97,36257213;3,712256577;2,137941511;2,383767925;3,423258748
2076;84;5,03;4,33;8,97;91,5;152,9;10,809;32,402;51,029;17,26215328;10,22305245;25,03944607;6,026264032;17,9092754;126,0744955;120,9733955;97,84677798;98,58776865;3,789185115;2,283819108;2,472359601;3,489339033
2077;84;5,46;4,34;9,12;91,3;152,9;10,806;32,405;51,029;17,19656976;10,26397079;24,992333;5,897579593;17,89200158;126,1624545;121,147095;97,35765613;97,96125667;3,739759154;2,284927689;2,519505931;3,501686496
2078;84;5,23;4,21;8,68;91,3;153;10,83;32,394;51,029;17,30133676;10,26791187;25,19119379;5,980497477;18,0370628;126,0378564;121,0773848;96,93834517;97,71722734;3,684474799;2,187441901;2,446932664;3,398412213
2079;84;5,15;4,33;9,06;91,3;153,7;10,801;32,409;51,029;17,21814085;10,23632549;25,19236934;5,968314512;18,00204512;126,0246963;120,9783864;97,05271062;97,8379174;3,695915665;2,221055998;2,427136534;3,408726246
2080;84;5,02;4,33;9,43;91,3;153,6;10,826;32,398;51,029;17,17241505;10,55094948;25,24697202;6,09033199;18,00153731;125,9941947;121,5800779;97,40369753;98,27322252;3,401840826;2,080920727;2,410029753;3,400580496
2081;84;5,35;4,25;9,27;90,9;154,3;10,824;32,399;51,029;17,23791043;10,34232304;24,88435237;6,017661615;17,87233674;126,1600372;121,3094783;97,62514098;98,26411873;3,697626463;2,381085911;2,517509475;3,491148686
2082;84;5;4,42;9,82;91;154,8;10,823;32,4;51,029;17,2646347;10,38986907;25,17901898;5,778729568;17,84427275;126,2625244;121,4193462;96,78655508;97,53315724;3,733642433;2,036412801;2,575343751;3,544015969
2083;84;5,04;4,23;10,09;90,9;155,1;10,82;32,401;51,03;17,24148721;10,39010735;25,0944386;5,997941066;17,94060377;126,3313371;121,1676788;97,39460709;97,96458622;3,646250619;2,189710051;2,458034126;3,446399345
2084;84;5,06;4,3;11,4;91;155,1;10,843;32,39;51,029;17,17823435;10,39449286;25,03562463;6,019436495;18,10278595;125,9469393;121,1470819;96,63291275;97,46099386;3,675614416;2,205453974;2,460277357;3,356847591
2085;84;5,07;4,32;10,3;90,3;156,1;10,815;32,403;51,029;17,22276883;10,24575048;25,06259037;5,94143508;17,98452471;125,5566258;120,7119455;96,8690267;97,73196198;3,557111019;2,291891247;2,469215528;3,467474207
2086;84;5,13;4,29;10,5;90,4;156;10,813;32,404;51,029;17,11614381;10,22331594;25,29171992;6,099173829;18,00448833;125,7043207;120,6594384;97,31857608;97,48253692;3,679242732;2,263715819;2,28588796;3,418620195
2087;84;5,05;4,41;10,13;90,4;156,8;10,811;32,405;51,029;17,06813846;10,31627241;25,175567;6,004536574;17,94750944;125,6254835;120,9339565;97,41777727;97,9140246;3,73026157;2,179061848;2,414134693;3,472970268
2088;84;5,06;4,16;11,09;90,4;157;10,809;32,407;51,029;;;;;;;;;;;;;
2089;84;5,14;4,29;9,8;90,5;156,5;10,832;32,396;51,029;16,99085038;10,21674331;25,02021654;5,966518439;17,88085027;126,1209856;121,4228244;97,33693729;97,87172501;3,930795573;2,259446858;2,510300466;3,53889772
2090;84;5,16;4,28;10,65;90,6;157,2;10,804;32,408;51,029;17,26904535;10,20396724;25,14298805;6,043556255;17,97765901;125,6875984;120,8077779;96,98514671;97,62368411;3,711589244;2,167475196;2,407976762;3,429791023
2091;84;5,19;4,32;9,95;90;157,7;10,804;32,409;51,029;;;;;;;;;;;;;
2092;84;5,08;4,51;9,93;89,8;158;10,826;32,399;51,029;17,07899878;10,27345807;25,11878819;5,803882901;18,16426263;125,9847499;120,8879584;96,83149096;97,22153586;3,722520865;2,219347057;2,516502171;3,410045506
2093;84;5,05;4,09;9,94;89,9;158,4;10,824;32,4;51,029;17,05562795;10,231848;25,04908663;5,918408053;17,77280348;125,7129691;121,4799154;97,13888944;97,96023327;3,741369801;2,157602853;2,571291494;3,606793769
2094;84;5,17;4,23;10,32;89,6;158,7;10,824;32,401;51,029;17,24322466;10,45208412;24,9339165;5,543844761;17,896673;126,6308063;121,3869085;95,96751591;96,48950205;3,729284931;2,050163519;2,776534121;3,459203033
2095;84;5,38;4,36;11,09;89,9;160,1;10,844;32,389;51,029;17,14785774;10,28381862;25,28338806;5,969449087;17,88929903;125,7479452;120,8612904;97,07961266;97,5020662;3,647792101;2,152839975;2,391579801;3,523602994
2096;84;5,09;4,32;11,14;90,6;161;10,818;32,402;51,029;17,14311606;10,34569138;25,11328665;5,915843581;17,99574742;126,1443322;121,0034788;97,25645256;97,783952;3,738905217;2,105701133;2,464496158;3,522011422
2097;84;5,06;4,39;10,68;90,6;160,4;10,814;32,403;51,029;17,05857596;10,15581413;25,12133791;5,880265539;18,0861062;125,6524933;120,64532;96,78676415;97,58713269;3,686533884;2,216491501;2,51710657;3,406035409
2098;84;5,09;4,2;10,88;90,8;161,1;10,812;32,404;51,029;16,9552734;10,49986999;24,91086758;6,019508499;18,01229269;126,4494321;121,4615667;97,81960772;98,17720866;3,591163963;2,383645003;2,466819894;3,509207481
2099;84;5,33;4,35;9,5;90,4;161,6;10,812;32,404;51,028;17,18827332;10,2533897;24,93908695;6,016048056;18,10165821;126,4228074;121,4354435;97,46959567;98,41250553;3,769099841;2,222880217;2,60140237;3,450967115
2100;84;5,05;4,39;8,38;89,7;162,3;10,834;32,395;51,029;17,2961035;10,28639386;24,79964398;5,972223058;18,21425818;126,8297541;121,3162281;97,20564296;97,92187864;3,626626053;2,354186069;2,602510459;3,356485824
2101;85;5,05;4,39;8,38;89,7;162,3;32,546;10,488;51,029;17,19988519;10,26424108;24,82971877;6,02087855;18,20849489;126,348549;121,1841216;97,49021974;98,23673644;3,689636722;2,317499164;2,575186485;3,401876238
2102;85;6,16;4,26;11,39;90,1;162,2;32,548;10,487;51,029;17,18154117;10,34530843;25,30292148;6,086282435;18,05352636;126,0389094;120,9454334;97,60908929;98,12481206;3,698956393;2,058087341;2,317989291;3,45535954
2103;85;5,63;4,26;12,43;90,5;163;32,537;10,498;51,029;17,08378136;10,26303549;24,97145223;5,961971504;18,09761617;126,1392871;121,2027886;97,42591672;98,0817216;3,742345616;2,240450199;2,569673422;3,450716273
2104;85;5,54;4,2;12,93;90,7;163,91;32,55;10,485;51,029;17,14064593;10,20144819;24,86244367;5,851034382;18,09587867;126,1425731;120,9134344;96,84687297;97,09909818;3,670359441;2,473189599;2,533308652;3,454337285
2105;85;5,52;4,3;13,26;90,7;164,41;32,55;10,484;51,029;17,32090271;10,32302295;25,03688941;6,130744171;18,22723114;126,2553279;121,0373555;97,08921694;97,88341413;3,667054341;2,224579245;2,455692078;3,279876681
2106;85;5,58;4,24;12,4;90,5;164,01;32,54;10,495;51,029;16,90403367;10,31710675;25,02025865;5,938247009;18,15746901;125,5276738;121,1247726;96,77985367;97,66659909;3,688703809;2,235567283;2,539655819;3,375119354
2107;85;5,36;4,33;11,92;89,9;164,51;32,54;10,494;51,029;16,93220005;10,15282473;24,93307638;6,012202088;18,10454848;125,6811693;120,7237239;97,36284406;97,82861468;3,868626159;2,30765339;2,512151891;3,38973438
2108;85;5,46;4,38;11,96;89,9;165,11;32,542;10,493;51,029;17,10752224;10,22806094;24,98814081;5,830715204;18,12257098;126,3514546;121,025501;97,11470845;97,89576515;3,795068224;2,279612214;2,563582458;3,492998147
2109;85;5,52;4,34;12,28;89,2;165,11;32,533;10,504;51,029;16,84471135;10,30712069;25,12703911;5,882317519;18,05560081;125,9704448;121,2314733;96,93375443;97,46785895;3,753463795;2,153060744;2,50588272;3,539748697
2110;85;5,65;4,44;12,85;89,6;165,81;32,545;10,491;51,029;17,06839826;10,27204617;24,96079962;5,990277833;18,27681517;126,2836467;121,1599822;96,93208529;97,64172716;3,710416984;2,240527876;2,534506035;3,354412142
2111;85;5,63;4,19;13,21;89,2;166,71;32,545;10,49;51,029;16,94867699;10,34130359;25,05270354;5,841021263;18,04950843;125,8207923;120,8642838;97,10936905;97,53769329;3,754547809;2,229769452;2,511962302;3,451903281
2112;85;5,35;4,14;13,22;89,6;166,91;32,547;10,489;51,029;17,12650475;10,35292439;24,99675916;5,673668898;18,11203487;126,1497911;121,1242965;96,4216155;97,23689973;3,617784192;2,235656326;2,614653647;3,463748338
2113;85;5,57;4,16;12,94;89,2;167,41;32,548;10,488;51,029;16,98637286;10,32842395;25,16290865;5,697718537;18,15406164;125,887275;120,8305077;96,14576676;96,59626652;3,775409931;2,162648058;2,598158902;3,385281572
2114;85;5,65;4,4;12,65;89,3;168,11;32,536;10,499;51,029;16,97527995;10,23117945;25,06334994;5,955849012;18,11209943;126,0019466;120,9900709;97,45486836;98,3121762;3,720184988;2,227489251;2,482325371;3,50880438
2115;85;5,5;4,23;12,11;89,7;167,81;32,549;10,486;51,029;17,02281255;10,26704127;24,73973611;5,815098663;18,21128883;126,4319547;121,1964614;96,77732328;97,40994987;3,780630065;2,375090291;2,721597063;3,429521367
2116;85;5,95;4,52;12,5;89,7;168,51;32,55;10,485;51,029;16,71210929;10,25073447;24,99840225;6,011025822;18,17894031;125,0589845;120,5848347;97,63419058;98,15238227;3,710962183;2,29024481;2,557158209;3,408879879
2117;85;5,7;4,15;12,73;89,6;168,81;32,549;10,484;51,029;17,11963925;10,43636953;25,04759368;6,090875404;18,29572756;126,4187313;121,1586888;97,4056984;98,20714656;3,595297342;2,149874691;2,51716354;3,257552485
2118;85;5,48;4,34;12,25;89,4;168,61;32,541;10,495;51,029;16,85892596;10,22594383;24,94779611;5,805162529;18,08174472;126,3239313;121,2617502;97,07635917;97,57535392;3,891614396;2,250046925;2,666113192;3,451028573
2119;85;5,75;4,23;11,6;88,8;168,41;32,541;10,493;51,029;17,11981401;10,34784008;23,58784723;5,828436751;18,22155907;127,0760757;123,3848134;97,14876654;99,84728716;3,745512663;2,413176705;3,693107751;3,314267673
2120;85;5,68;4,26;11,61;88,5;168,91;32,533;10,505;51,029;16,96139241;10,44847229;24,75555157;5,998443005;17,92092167;126,3740144;121,3476046;98,1561166;98,56506979;3,765120458;2,389152422;2,561321111;3,534993399
2121;85;5,5;4,32;11,61;87,5;169,31;32,543;10,492;51,029;17,11618496;10,51053524;25,08618629;6,053932115;18,29241395;126,2193868;121,1712579;97,24404214;98,08951304;3,576626017;2,031169428;2,492085301;3,274859402
2122;85;5,58;4,36;11,38;87,7;169,41;32,544;10,491;51,029;17,05585379;10,34708794;25,21899532;5,968895043;18,0095614;126,0290013;121,1365722;97,3167581;98,13320087;3,779941889;2,109794523;2,388793934;3,502177546
2123;85;5,46;4,28;11,93;88;169,21;32,545;10,49;51,029;17,13972685;10,37643504;25,16790164;5,952380154;18,05288453;126,0062443;120,9596074;97,45798689;97,94420423;3,661374492;2,152343103;2,459728423;3,446086876
2124;85;5,42;4,27;11,76;88;169,71;32,546;10,489;51,029;17,20526783;10,27893452;25,05643922;5,628566152;18,0638189;125,9334873;120,8326862;96,82945387;97,46217781;3,64293788;2,253648183;2,661316846;3,434949562
2125;85;5,35;4,32;11,38;87,8;170,51;32,537;10,5;51,029;17,07737282;10,43093043;25,23145031;5,992819159;17,89609563;126,0084107;121,3098522;97,28996287;98,00046835;3,732410676;1,996088343;2,428914958;3,540663258
2126;86;5,49;4,18;9,68;89,2;173,01;32,551;10,485;51,029;17,36444764;10,30028816;25,29391677;5,821766526;17,85980118;126,0069968;121,0909377;97,04075009;97,33392082;3,731280058;2,14311134;2,434122061;3,435100583
2127;86;5,16;4,32;10,44;88,6;171,01;32,539;10,495;51,029;17,29292941;10,32142974;24,77560188;5,411471428;17,87281795;126,2915693;121,437127;95,86528965;96,28334269;3,827349156;2,368994793;2,895916403;3,333474027
2128;86;5,17;4,37;10,65;88,3;172,31;32,531;10,506;51,029;17,58610916;10,4569442;25,08899335;5,837383986;17,91735639;126,7326125;121,4642582;96,89938486;97,28686349;3,635672607;2,092877033;2,545232263;3,357394573
2129;86;5,45;4,53;10;87,8;172,91;32,542;10,493;51,029;17,45567062;10,37389281;25,07044528;5,783017182;17,82681231;126,337273;121,4020335;96,89556185;97,52183575;3,637917174;2,17936455;2,544550879;3,454608693
2130;86;5,2;4,36;10,26;88,3;173,81;32,543;10,492;51,029;17,43187926;10,37407677;24,99058574;5,613493253;17,87935428;126,399044;121,4256173;96,51215725;97,02290546;3,779633665;2,226398825;2,680705281;3,377156493
2131;86;5,24;4,16;11,09;88,3;174,01;32,544;10,491;51,029;17,23752161;10,25058108;24,77195334;5,971489385;17,85588233;126,3031955;121,8173641;97,30382057;98,09141558;3,882982877;2,40304105;2,631660333;3,420402941
2132;86;5,27;4,25;11,81;88,3;174,61;32,546;10,49;51,029;17,37579637;10,46595231;24,97791513;5,796525661;17,95622983;126,4551023;121,3661372;96,93234386;97,25500699;3,723120351;2,164253592;2,604229134;3,324653488
2133;86;5,24;4,34;11,86;88,1;174,81;32,535;10,501;51,029;17,45696732;10,23865501;25,03223149;5,779329068;17,75126968;125,9643451;120,9228174;97,04586921;97,08692857;3,686877752;2,345653464;2,541779263;3,454637752
2134;86;5,17;4,35;12,99;88;174,61;32,547;10,488;51,029;17,26499697;10,30270797;25,14753753;5,974838298;17,86200505;126,050735;121,5803011;96,64407196;97,31171596;3,635656172;2,172424749;2,544863173;3,41469191
2135;86;5,36;4,21;11,59;87,4;174,41;32,548;10,487;51,029;17,31549392;10,21711306;25,00636624;5,989820138;17,76852952;126,1904275;121,5214654;97,53473407;98,0549251;3,793983689;2,21827305;2,580949747;3,494730233
2136;86;5,15;4,21;11,13;88,5;175,01;32,548;10,486;51,029;17,23054868;10,21562192;24,91053478;6,113443773;17,94243686;126,0985364;121,4606031;97,74752382;98,18876789;3,751994402;2,311674803;2,581014404;3,356789055
2137;86;5,5;4,26;11,13;87,9;175,31;32,549;10,486;51,029;17,31336848;10,25740035;25,12502461;6,000551356;17,82456235;126,1799298;121,1645823;97,50301141;97,63029887;3,649627026;2,290210631;2,428435353;3,474952374
2138;86;5,46;4,33;11,52;88,1;175,31;32,539;10,496;51,029;17,10980185;10,2542469;24,96332072;5,885582307;18,02474794;126,0956478;121,3674192;96,98837785;97,20384171;3,755812998;2,386683621;2,487163134;3,437892526
2139;86;5,56;4,26;11,22;87,9;175,31;32,529;10,506;51,029;17,26697551;10,22296582;25,03370458;5,44332902;17,88114801;126,0378067;121,0562966;95,87370359;96,12804881;3,633203256;2,443689709;2,672747387;3,481667851
2140;86;4,98;4,3;11,34;87,7;175,91;32,542;10,494;51,029;17,2772714;10,22168579;25,01686095;5,774916751;17,94400206;126,0126414;121,0148276;96,89963132;97,16507362;3,717416762;2,208664831;2,573937929;3,491250583
2141;86;5,45;4,22;11,82;87,3;175,41;32,542;10,494;51,029;17,44440579;10,30576455;25,06460645;5,991141837;18,14112209;126,2825832;121,1823964;97,01141648;97,47355739;3,661631557;2,158476452;2,514040221;3,318598858
2142;86;5,23;4,32;11,8;86,6;176,21;32,544;10,492;51,029;17,27005;10,41440346;25,13477789;5,928622807;17,72194143;126,5020695;121,7698817;97,5597786;97,65313525;3,706751342;2,148884474;2,462497962;3,562007902
2143;86;5,25;4,22;11,66;86,7;176,81;32,544;10,491;51,029;17,44105416;10,4137403;25,05661276;6,007223679;17,91537271;126,4983191;121,4530521;97,24671569;97,61628261;3,683442361;2,133449351;2,466270249;3,383569388
2144;86;5,25;4,35;11,2;87,3;177,61;32,533;10,502;51,029;17,47603502;10,25001552;25,0776816;5,892737933;17,75372749;126,4839042;121,5305127;96,86381005;96,88599164;3,753165574;2,262021747;2,462822786;3,48512691
2145;86;5,12;4,22;12,44;87,5;177,31;32,545;10,489;51,029;17,36093251;10,39948146;25,17029406;5,981221899;17,94246387;126,5123878;121,5688822;97,00803185;97,31763732;3,611085749;2,083047801;2,509771718;3,396353543
2146;86;5,54;4,22;12,12;87,7;177,91;32,548;10,488;51,029;17,40065548;10,31470387;25,29002551;6,100870177;18,65731157;126,4434443;121,7556309;95,42708562;97,06088542;3,619368103;2,043115736;2,438972815;2,937602574
2147;86;5,39;4,21;11,43;87,3;177,41;32,548;10,487;51,029;17,48366395;10,29280799;24,88233565;6,07196743;17,92915481;126,5703993;121,6067777;97,35585464;97,87528601;3,676936768;2,311934486;2,537677995;3,3786357
2148;86;5,57;4,31;10,22;87,1;177,71;32,548;10,487;51,029;17,43082587;10,4594397;25,09811434;6,02705935;17,80194469;125,9876147;121,8805558;97,52919105;98,02016373;3,696002931;2,026941736;2,544442418;3,487403262
2149;86;5,21;4,37;10,39;87,3;178,11;32,538;10,496;51,029;17,50955234;10,10580963;24,9362967;5,988749013;17,88934602;126,3411916;121,3127804;97,60378327;98,07460475;3,639151514;2,435512998;2,588558124;3,383347715
2150;86;5,12;4,25;9,64;87,5;178,31;32,55;10,484;51,029;17,42201696;10,46136634;25,1677404;6,088127942;18,06181918;126,7111774;121,6128265;97,73001383;98,09178812;3,694421222;2,08407139;2,399071114;3,328745399
2150;87;;;;;;;;;17,39508136;10,43740994;25,07459672;6,021714697;17,99670967;126,8212317;121,7498394;97,38094427;97,66495853;3,611141132;2,124841915;2,489517141;3,373731386
2150;87;;;;;;;;;17,30284762;10,26511263;24,93078158;5,865718431;18,0944704;126,2445429;121,3856922;96,49043941;97,04250779;3,680750663;2,284231168;2,608510162;3,305825516
2150;87;;;;;;;;;17,20063515;10,18812283;25,10036471;5,947905404;17,8797666;125,7463653;120,8934574;97,3088836;97,54406321;3,687762387;2,354884489;2,47443668;3,444961025
2150;87;;;;;;;;;17,36812582;10,18343714;24,94609135;5,678068804;17,92336373;126,3442965;121,2600023;96,25351921;96,64610107;3,748455317;2,371404705;2,676660838;3,361016685
2150;87;;;;;;;;;17,31431291;10,27381251;25,21203748;5,984391426;17,79951702;126,104725;121,191155;97,08829064;97,13261013;3,7694741;2,197233038;2,370692397;3,468042302
2150;87;;;;;;;;;17,35029476;10,30871308;25,00942571;5,757990957;17,89646513;126,0563568;121,0307844;96,95140062;97,1901657;3,603351359;2,235725464;2,667912431;3,339799043
2150;87;;;;;;;;;17,46160849;10,22276603;25,03549574;6,255392591;18,11278957;126,2948688;121,2795869;97,59038597;98,01485296;3,758501882;2,342383709;2,425625273;3,210638854
